Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize,measureNumLeaves,measureNumRules
seeds,2,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.04143526724171885,0.17568326667338544,9.322935129386739,37.268048761726625,33.2842125151443,1074.4471304516007,-1041.1629179364566,1.584962500721157,51.164149069123845,-49.57918656840269,30.66715706210222,1.4603408124810582,1934.8821847929335,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9744897959183674,0.9107142857142857,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,0.9676870748299319,0.9384920634920635,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
seeds,2,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,21.0,0.0,0.0,100.0,0.0,0.0,1.0,0.014517087382362523,0.02033974227282568,3.266344661031567,4.314710906610515,33.2842125151443,0.6693390650727928,32.61487345007151,1.584962500721157,0.03187328881299013,1.553089211908167,32.614873450071485,1.553089211908166,2057.7694068617875,1.0,7.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,5573.0,19020.0,3396.0,100.0,33.33333333333332,'Number of leaves: 7\nSize of the tree: 13\n',13.0,7.0,7.0
seeds,2,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.06996229576874738,0.24993786103903634,15.741516547968157,53.01982692478907,33.2842125151443,1080.1044057914596,-1046.8201932763154,1.584962500721157,51.43354313292665,-49.8485806322055,28.647788645685782,1.364180411699323,1807.4742230589727,0.7142857142857143,5.0,0.0,0.0,1.0,14.0,0.2857142857142857,2.0,1.0,0.7142857142857143,0.8333333333333333,0.7905694150420949,0.8316326530612245,0.8333333333333334,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9166666666666666,0.9047619047619048,0.8999999999999999,0.8644483509246965,0.9098639455782314,0.8670634920634922,0.9,0.9047619047619048,0.001,0.0,0.0,0.0,0.0,0.0,6785.0,19020.0,3396.0,90.47619047619048,33.33333333333332,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0
seeds,3,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.038656732534283554,0.1749401107762424,8.697764820213798,37.11040158942204,33.2842125151443,5.961442926551821,27.322769588592475,1.584962500721157,0.2838782345977058,1.3010842661234512,30.79730177465941,1.4665381797456862,1943.093401935167,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9642857142857143,0.875,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219711,0.9761904761904762,0.9345238095238095,0.9521367521367522,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
seeds,3,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.07460487360586002,0.2504038068635346,16.7860965613185,53.11866896043955,33.2842125151443,1080.394720141039,-1047.1105076258948,1.584962500721157,51.44736762576376,-49.862405125042606,28.432714347310775,1.3539387784433703,1793.904545651643,0.7142857142857143,5.0,0.0,0.0,1.0,14.0,0.2857142857142857,2.0,1.0,0.7142857142857143,0.8333333333333333,0.7905694150420949,0.8316326530612245,0.8333333333333333,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9259259259259258,0.9047619047619048,0.9027777777777777,0.869021998656607,0.9115646258503401,0.8571428571428571,0.9027777777777778,0.9047619047619048,0.001,0.0,0.0,0.0,0.0,0.0,5573.0,19020.0,3396.0,90.47619047619048,33.33333333333332,'Number of leaves: 7\nSize of the tree: 13\n',13.0,7.0,7.0
seeds,3,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.09882232462877624,0.30870034886529985,22.23502304147465,65.48523301119194,33.2842125151443,3222.1642128097683,-3188.880000294624,1.584962500721157,153.43639108617944,-151.85142858545828,26.61022470104943,1.2671535571928298,1678.9182513114226,0.7142857142857143,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.2857142857142857,2.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.6708203932499369,0.75,0.6904761904761905,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8551587301587302,0.8571428571428571,0.8532356532356532,0.7859741659434066,0.8571428571428571,0.7825963718820862,0.8532356532356532,0.8571428571428571,0.0,0.0,0.0,0.0,0.0,0.0,6381.0,19020.0,3396.0,85.71428571428571,33.33333333333332,'Number of leaves: 9\nSize of the tree: 17\n',17.0,9.0,9.0
seeds,3,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.037869943676395304,0.14398203368642376,8.520737327188941,30.543201716610046,33.2842125151443,2.898396728030267,30.38581578711403,1.584962500721157,0.1380188918109651,1.446943608910192,30.859746975446434,1.4695117607355446,1947.033255449595,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,1.0,1.0,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,1.0,1.0,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,100.0,34.9206349206349,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
seeds,3,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.10437557739145042,0.30685431078225356,23.48450491307634,65.09362919713674,33.2842125151443,2154.09207118041,-2120.807858665266,1.584962500721157,102.57581291335286,-100.99085041263172,26.355368865840155,1.2550175650400075,1662.8386383809393,0.8571428571428571,6.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.14285714285714285,1.0,0.75,0.8571428571428571,0.7999999999999999,0.6933752452815364,0.7704081632653061,0.6904761904761905,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8690476190476191,0.8571428571428571,0.86007326007326,0.7911722406652459,0.8690476190476191,0.7852782138496424,0.86007326007326,0.8571428571428571,0.0,0.001,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,85.71428571428571,33.33333333333332,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
seeds,3,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.03755805283818866,0.1784458628336127,8.450561888592446,37.85408390529961,33.2842125151443,1074.2663531781975,-1040.9821406630533,1.584962500721157,51.15554062753321,-49.570578126812066,30.847934335505506,1.4689492540716909,1946.287960848899,1.0,7.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.0,0.0,0.875,1.0,0.9333333333333333,0.9013878188659973,0.9642857142857143,0.875,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219709,0.9642857142857143,0.9265873015873015,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
seeds,3,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.09523809523809523,0.3086066999241838,21.428571428571423,65.46536707079771,33.2842125151443,3222.0,-3188.715787484856,1.584962500721157,153.42857142857142,-151.84360892785028,26.774437510817357,1.2749732148008266,1689.2789260714383,0.7142857142857143,5.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.2857142857142857,2.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.6708203932499369,0.8214285714285714,0.6904761904761905,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8703703703703705,0.8571428571428571,0.8557692307692308,0.7939147217258595,0.8928571428571429,0.7910052910052909,0.8557692307692307,0.8571428571428571,0.001,0.0,0.0,0.0,0.0,0.0,6785.0,19020.0,3396.0,85.71428571428571,33.33333333333332,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0
seeds,3,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.0718681467312021,0.25244939753751205,16.17033301452047,53.552604271569976,33.2842125151443,2148.386193260135,-2115.1019807449907,1.584962500721157,102.30410444095881,-100.71914194023765,28.558169252124927,1.3599128215297585,1801.8198688695154,0.8571428571428571,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8367346938775511,0.727891156462585,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.9098639455782314,0.836734693877551,0.9047619047619048,0.9047619047619048,0.0,0.0,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,90.47619047619048,33.33333333333332,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
seeds,3,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.07953050533695694,0.24476974738854249,17.894363700815305,51.92350446232698,33.2842125151443,1079.1390614537067,-1045.8548489385626,1.584962500721157,51.387574354938415,-49.80261185421726,28.201229734884798,1.3429157016611808,1779.2994927042923,0.8571428571428571,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.9387755102040817,0.8320251177394035,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9047619047619048,0.9047619047619048,0.9047619047619048,0.8571428571428571,0.9455782312925171,0.8782487353915926,0.9047619047619048,0.9047619047619048,0.001,0.0,0.0,0.0,0.0,0.0,5169.0,19020.0,3396.0,90.47619047619048,33.33333333333332,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,3,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.09882232462877624,0.30870034886529985,22.23502304147465,65.48523301119194,33.2842125151443,3222.164212809768,-3188.8800002946236,1.584962500721157,153.4363910861794,-151.85142858545828,26.610224701049425,1.2671535571928298,1678.9182513114224,0.5714285714285714,4.0,0.0,0.0,1.0,14.0,0.42857142857142855,3.0,1.0,0.5714285714285714,0.7272727272727273,0.6859943405700354,0.6785714285714286,0.7142857142857142,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8842592592592592,0.8571428571428571,0.8452020202020203,0.8012929134545862,0.8452380952380952,0.789021164021164,0.8452020202020203,0.8571428571428571,0.001,0.0,0.0,0.0,0.0,0.0,6785.0,19020.0,3396.0,85.71428571428571,33.33333333333332,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0
seeds,4,1,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.10310296958289494,0.2864087654054537,23.198168156151358,60.756474062839,33.2842125151443,14.375990602625432,18.908221912518865,1.584962500721157,0.6845709810774016,0.9003915196437555,26.413791032950943,1.2577995729976639,1666.5246667307713,0.8571428571428571,6.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.14285714285714285,1.0,0.75,0.8571428571428571,0.7999999999999999,0.6933752452815364,0.9132653061224489,0.7738095238095237,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8690476190476191,0.8571428571428571,0.86007326007326,0.7911722406652459,0.9489795918367346,0.8601662887377173,0.86007326007326,0.8571428571428571,0.001,0.0,0.01,0.0,10.0,0.0,5169.0,19020.0,3396.0,90.47619047619048,36.50793650793649,'Number of leaves: 6\nSize of the tree: 11\n',11.0,6.0,6.0
seeds,4,2,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,19.0,2.0,0.0,90.47619047619048,9.523809523809524,0.0,0.857142857142857,0.07306027306027306,0.25256650362800237,16.438561438561436,53.57744622478116,33.2842125151443,2148.441750909999,-2115.157538394855,1.584962500721157,102.30675004333328,-100.72178754261213,28.502611602260686,1.3572672191552708,1798.31457143573,0.8571428571428571,6.0,0.07142857142857142,1.0,0.9285714285714286,13.0,0.14285714285714285,1.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.7857142857142857,0.8367346938775511,0.7312925170068026,0.9047619047619048,0.047619047619047616,0.9523809523809523,0.09523809523809523,0.9107142857142857,0.9047619047619048,0.9045177045177045,0.8605097651933995,0.9098639455782314,0.8370181405895691,0.9045177045177044,0.9047619047619048,0.0,0.001,0.0,0.0,0.0,0.0,5573.0,19020.0,3396.0,90.47619047619048,33.33333333333332,'Number of leaves: 7\nSize of the tree: 13\n',13.0,7.0,7.0
seeds,4,3,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.04422000686856374,0.17912985487009886,9.94950154542684,37.9991805274827,33.2842125151443,1074.5748059121368,-1041.2905933969926,1.584962500721157,51.17022885295889,-49.58526635223774,30.539481601566532,1.4542610286460254,1926.8267601076432,0.8571428571428571,6.0,0.0,0.0,1.0,14.0,0.14285714285714285,1.0,1.0,0.8571428571428571,0.923076923076923,0.8944271909999159,0.8673469387755102,0.9047619047619047,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.952136752136752,0.9319383366219711,0.9353741496598639,0.9067460317460316,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5573.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 7\nSize of the tree: 13\n',13.0,7.0,7.0
seeds,4,4,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.04691514200263935,0.1793682731733793,10.555906950593851,38.04975668718527,33.2842125151443,1074.6992751301073,-1041.415062614963,1.584962500721157,51.17615595857654,-49.59119345785538,30.415012383594448,1.448333923028307,1918.9736268054073,0.8571428571428571,6.0,0.0,0.0,1.0,14.0,0.14285714285714285,1.0,1.0,0.8571428571428571,0.923076923076923,0.8944271909999159,0.8571428571428571,0.9047619047619048,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.952136752136752,0.9319383366219711,0.9285714285714286,0.9265873015873015,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
seeds,4,5,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.038933454704064,0.17568222119925447,8.760027308414399,37.26782698317236,33.2842125151443,6.307178453356686,26.977034061787613,1.584962500721157,0.3003418311122231,1.284620669608934,30.78476434355616,1.46594115921696,1942.3023781035276,0.8571428571428571,6.0,0.0,0.0,1.0,14.0,0.14285714285714285,1.0,1.0,0.8571428571428571,0.923076923076923,0.8944271909999159,0.8928571428571429,0.9047619047619048,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.9521367521367521,0.9319383366219711,0.9523809523809523,0.9265873015873015,0.9521367521367522,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,6381.0,19020.0,3396.0,95.23809523809524,33.33333333333332,'Number of leaves: 9\nSize of the tree: 17\n',17.0,9.0,9.0
seeds,4,6,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,20.0,1.0,0.0,95.23809523809524,4.761904761904762,0.0,0.9285714285714285,0.0451564138200083,0.17487776176586242,10.160193109501865,37.09717536701005,33.2842125151443,5.586953429598571,27.697259085545724,1.584962500721157,0.26604540140945576,1.3189170993117012,30.483134280192875,1.4515778228663274,1923.271639948774,0.8571428571428571,6.0,0.0,0.0,1.0,14.0,0.14285714285714285,1.0,1.0,0.8571428571428571,0.923076923076923,0.8944271909999159,0.9693877551020408,0.9340659340659341,0.9523809523809523,0.023809523809523808,0.9761904761904762,0.047619047619047616,0.9583333333333334,0.9523809523809523,0.952136752136752,0.9319383366219711,0.9795918367346937,0.9423076923076924,0.9521367521367521,0.9523809523809523,0.001,0.0,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,95.23809523809524,34.9206349206349,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
seeds,4,7,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,21.0,0.0,0.0,100.0,0.0,0.0,1.0,0.003584229390681002,0.007603298722435991,0.8064516129032253,1.6129032258064504,33.2842125151443,0.16421280976792235,33.11999970537637,1.584962500721157,0.007819657607996303,1.5771428431131607,33.119999705376365,1.5771428431131602,2089.6393252399857,1.0,7.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,6785.0,19020.0,3396.0,100.0,33.33333333333332,'Number of leaves: 10\nSize of the tree: 19\n',19.0,10.0,10.0
seeds,4,8,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,21.0,0.0,0.0,100.0,0.0,0.0,1.0,0.014517087382362523,0.02033974227282568,3.266344661031567,4.314710906610515,33.2842125151443,0.6693390650727926,32.61487345007151,1.584962500721157,0.031873288812990126,1.553089211908167,32.61487345007149,1.5530892119081663,2057.7694068617875,1.0,7.0,0.0,0.0,1.0,14.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,5573.0,19020.0,3396.0,100.0,33.33333333333332,'Number of leaves: 7\nSize of the tree: 13\n',13.0,7.0,7.0
seeds,4,9,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,17.0,4.0,0.0,80.95238095238095,19.047619047619047,0.0,0.7142857142857143,0.13291991428192146,0.3548682561670011,29.906980713432322,75.27892510905939,33.2842125151443,3228.0539355499336,-3194.7697230347894,1.584962500721157,153.71685407380636,-152.1318915730852,24.33243150920604,1.1586872147240972,1535.2055015897733,0.7142857142857143,5.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.2857142857142857,2.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.5714285714285714,0.7602040816326531,0.6237571951857667,0.8095238095238095,0.09523809523809523,0.9047619047619048,0.19047619047619047,0.8075396825396827,0.8095238095238095,0.8056166056166056,0.7145455945148352,0.836734693877551,0.7297444618873191,0.8056166056166055,0.8095238095238095,0.0,0.0,0.0,0.0,0.0,0.0,6381.0,19020.0,3396.0,80.95238095238095,33.33333333333332,'Number of leaves: 9\nSize of the tree: 17\n',17.0,9.0,9.0
seeds,4,10,weka.classifiers.trees.J48,'-C 0.25 -M 1',-217733168393644444,2.0171119130799998E7,189.0,21.0,18.0,3.0,0.0,85.71428571428571,14.285714285714286,0.0,0.7857142857142855,0.10075141167578144,0.3067806638325179,22.66906762705082,65.0780063198652,33.2842125151443,2153.9537727816332,-2120.669560266489,1.584962500721157,102.56922727531587,-100.98426477459472,26.521659223352017,1.2629361534929533,1673.330391809566,0.8571428571428571,6.0,0.14285714285714285,2.0,0.8571428571428571,12.0,0.14285714285714285,1.0,0.75,0.8571428571428571,0.7999999999999999,0.6933752452815364,0.8061224489795918,0.6547619047619047,0.8571428571428571,0.07142857142857142,0.9285714285714286,0.14285714285714285,0.8690476190476191,0.8571428571428571,0.86007326007326,0.7911722406652459,0.8911564625850341,0.7925170068027209,0.86007326007326,0.8571428571428571,0.001,0.0,0.0,0.0,0.0,0.0,5977.0,19020.0,3396.0,85.71428571428571,33.33333333333332,'Number of leaves: 8\nSize of the tree: 15\n',15.0,8.0,8.0
